bus_route_name,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
Jammu (j and k) to Poonch,https://www.redbus.in/bus-tickets/jammu-to-poonch,JKRTC - 170804,A/C Seater Executive (2+1),06:45,07h 45m,14:30,2.5,786,19
Jammu (j and k) to Poonch,https://www.redbus.in/bus-tickets/jammu-to-poonch,JKRTC - 170806,Non AC Seater (2+2),07:25,08h 05m,15:30,2.5,491,33
Jammu (j and k) to Poonch,https://www.redbus.in/bus-tickets/jammu-to-poonch,JKRTC - 170808,NON A/C Seater (2+3),07:30,08h 00m,15:30,2.5,386,42
