bus_route_name,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),01:00,04h 00m,05:00,3.8,549,31
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:30,04h 00m,03:30,3.0,1000,41
